doc_id,fandom,bullet_type,idx_in_fandom_array,n_tokens
810,임영웅,spillover,71,16
811,송가인,loyalty,0,10
812,송가인,loyalty,1,9
813,송가인,loyalty,2,17
814,송가인,loyalty,3,20
815,송가인,loyalty,4,36
816,송가인,loyalty,5,16
817,송가인,loyalty,6,11
818,송가인,loyalty,7,12
819,송가인,loyalty,8,9
820,송가인,loyalty,9,7
821,송가인,loyalty,10,4
822,송가인,loyalty,11,15
823,송가인,loyalty,12,23
824,송가인,loyalty,13,19
825,송가인,loyalty,14,24
826,송가인,loyalty,15,12
827,송가인,loyalty,16,5
828,송가인,loyalty,17,5
829,송가인,loyalty,18,14
830,송가인,loyalty,19,11
831,송가인,loyalty,20,11
832,송가인,loyalty,21,9
833,송가인,loyalty,22,9
834,송가인,loyalty,23,18
835,송가인,loyalty,24,18
836,송가인,loyalty,25,8
837,송가인,loyalty,26,10
838,송가인,loyalty,27,8
839,송가인,loyalty,28,20
840,송가인,loyalty,29,15
841,송가인,loyalty,30,21
842,송가인,loyalty,31,11
843,송가인,loyalty,32,9
844,송가인,loyalty,33,13
845,송가인,spillover,0,20
846,송가인,spillover,1,23
847,송가인,spillover,2,16
848,송가인,spillover,3,28
849,송가인,spillover,4,22
850,송가인,spillover,5,8
851,송가인,spillover,6,15
852,송가인,spillover,7,11
853,송가인,spillover,8,7
854,송가인,spillover,9,6
855,송가인,spillover,10,11
856,송가인,spillover,11,27
857,송가인,spillover,12,29
858,송가인,spillover,13,16
859,송가인,spillover,14,16
860,송가인,spillover,15,16
861,송가인,spillover,16,41
862,송가인,spillover,17,10
863,송가인,spillover,18,24
864,송가인,spillover,19,24
865,송가인,spillover,20,34
866,송가인,spillover,21,19
867,송가인,spillover,22,16
868,송가인,spillover,23,19
869,송가인,spillover,24,9
870,송가인,spillover,25,6
871,송가인,spillover,26,16
872,송가인,spillover,27,9
873,송가인,spillover,28,8
874,송가인,spillover,29,16
875,송가인,spillover,30,17
876,송가인,spillover,31,12
877,송가인,spillover,32,29
878,송가인,spillover,33,15
879,송가인,spillover,34,21
880,송가인,spillover,35,27
881,송가인,spillover,36,33
882,송가인,spillover,37,21
883,송가인,spillover,38,14
884,송가인,spillover,39,15
885,송가인,spillover,40,15
886,송가인,spillover,41,9
887,송가인,spillover,42,7
888,송가인,spillover,43,10
889,송가인,spillover,44,13
890,송가인,spillover,45,11
891,송가인,spillover,46,9
892,송가인,spillover,47,12
893,송가인,spillover,48,7
894,송가인,spillover,49,9
895,송가인,spillover,50,16
896,송가인,spillover,51,36
897,송가인,spillover,52,28
898,송가인,spillover,53,31
899,송가인,spillover,54,17
900,송가인,spillover,55,25
901,송가인,spillover,56,20
902,송가인,spillover,57,20
903,영탁,loyalty,0,13
904,영탁,loyalty,1,13
905,영탁,loyalty,2,18
906,영탁,loyalty,3,13
907,영탁,loyalty,4,24
908,영탁,loyalty,5,18
909,영탁,loyalty,6,15
910,영탁,loyalty,7,9
911,영탁,loyalty,8,12
912,영탁,loyalty,9,8
913,영탁,loyalty,10,11
914,영탁,loyalty,11,10
915,영탁,loyalty,12,13
916,영탁,loyalty,13,12
917,영탁,loyalty,14,23
918,영탁,loyalty,15,11
919,영탁,loyalty,16,9
920,영탁,loyalty,17,7
921,영탁,loyalty,18,8
922,영탁,loyalty,19,10
923,영탁,loyalty,20,12
924,영탁,loyalty,21,20
925,영탁,loyalty,22,31
926,영탁,loyalty,23,18
927,영탁,loyalty,24,31
928,영탁,loyalty,25,18
929,영탁,loyalty,26,36
930,영탁,loyalty,27,27
931,영탁,loyalty,28,10
932,영탁,loyalty,29,12
933,영탁,loyalty,30,15
934,영탁,loyalty,31,4
935,영탁,loyalty,32,11
936,영탁,loyalty,33,16
937,영탁,loyalty,34,11
938,영탁,loyalty,35,13
939,영탁,loyalty,36,9
940,영탁,loyalty,37,25
941,영탁,loyalty,38,28
942,영탁,spillover,0,13
943,영탁,spillover,1,15
944,영탁,spillover,2,20
945,영탁,spillover,3,22
946,영탁,spillover,4,15
947,영탁,spillover,5,12
948,영탁,spillover,6,3
949,영탁,spillover,7,10
950,영탁,spillover,8,11
951,영탁,spillover,9,24
952,영탁,spillover,10,17
953,영탁,spillover,11,10
954,영탁,spillover,12,12
955,영탁,spillover,13,12
956,영탁,spillover,14,40
957,영탁,spillover,15,15
958,영탁,spillover,16,7
959,영탁,spillover,17,35
960,영탁,spillover,18,35
961,영탁,spillover,19,12
962,영탁,spillover,20,8
963,영탁,spillover,21,25
964,영탁,spillover,22,42
965,영탁,spillover,23,13
966,영탁,spillover,24,9
967,영탁,spillover,25,12
968,영탁,spillover,26,22
969,영탁,spillover,27,9
970,영탁,spillover,28,12
971,영탁,spillover,29,10
972,영탁,spillover,30,10
973,영탁,spillover,31,10
974,영탁,spillover,32,10
975,영탁,spillover,33,7
976,영탁,spillover,34,10
977,영탁,spillover,35,9
978,영탁,spillover,36,17
979,영탁,spillover,37,20
980,영탁,spillover,38,23
981,영탁,spillover,39,27
982,영탁,spillover,40,21
983,영탁,spillover,41,21
984,영탁,spillover,42,16
985,영탁,spillover,43,14
986,영탁,spillover,44,24
987,영탁,spillover,45,20
988,영탁,spillover,46,10
989,영탁,spillover,47,9
990,영탁,spillover,48,13
991,영탁,spillover,49,16
992,영탁,spillover,50,10
993,영탁,spillover,51,12
994,영탁,spillover,52,14
995,영탁,spillover,53,14
996,영탁,spillover,54,14
997,영탁,spillover,55,11
998,영탁,spillover,56,7
999,영탁,spillover,57,5
1000,영탁,spillover,58,8
1001,영탁,spillover,59,26
1002,영탁,spillover,60,23
1003,영탁,spillover,61,19
1004,영탁,spillover,62,13
1005,영탁,spillover,63,15
1006,영탁,spillover,64,12
1007,김호중,loyalty,0,14
1008,김호중,loyalty,1,19
1009,김호중,loyalty,2,16
1010,김호중,loyalty,3,13
1011,김호중,loyalty,4,11
1012,김호중,loyalty,5,22
1013,김호중,loyalty,6,24
1014,김호중,loyalty,7,14
1015,김호중,loyalty,8,10
1016,김호중,loyalty,9,7
1017,김호중,loyalty,10,10
1018,김호중,loyalty,11,10
1019,김호중,loyalty,12,11
1020,김호중,loyalty,13,18
1021,김호중,loyalty,14,10
1022,김호중,loyalty,15,9
1023,김호중,loyalty,16,8
1024,김호중,loyalty,17,18
1025,김호중,loyalty,18,7
1026,김호중,loyalty,19,33
1027,김호중,loyalty,20,21
1028,김호중,loyalty,21,41
1029,김호중,loyalty,22,23
1030,김호중,loyalty,23,22
1031,김호중,loyalty,24,19
1032,김호중,loyalty,25,26
1033,김호중,loyalty,26,11
1034,김호중,loyalty,27,13
1035,김호중,loyalty,28,10
1036,김호중,loyalty,29,11
1037,김호중,loyalty,30,6
1038,김호중,loyalty,31,16
1039,김호중,loyalty,32,11
1040,김호중,loyalty,33,16
1041,김호중,loyalty,34,12
1042,김호중,loyalty,35,8
1043,김호중,loyalty,36,10
1044,김호중,loyalty,37,7
1045,김호중,loyalty,38,16
1046,김호중,spillover,0,12
1047,김호중,spillover,1,18
1048,김호중,spillover,2,8
1049,김호중,spillover,3,14
1050,김호중,spillover,4,12
1051,김호중,spillover,5,14
1052,김호중,spillover,6,16
1053,김호중,spillover,7,6
1054,김호중,spillover,8,6
1055,김호중,spillover,9,3
1056,김호중,spillover,10,6
1057,김호중,spillover,11,13
1058,김호중,spillover,12,10
1059,김호중,spillover,13,15
1060,김호중,spillover,14,16
1061,김호중,spillover,15,5
1062,김호중,spillover,16,8
1063,김호중,spillover,17,30
1064,김호중,spillover,18,26
1065,김호중,spillover,19,19
1066,김호중,spillover,20,15
1067,김호중,spillover,21,11
1068,김호중,spillover,22,11
1069,김호중,spillover,23,10
1070,김호중,spillover,24,10
1071,김호중,spillover,25,22
1072,김호중,spillover,26,24
1073,김호중,spillover,27,5
1074,김호중,spillover,28,4
1075,김호중,spillover,29,16
1076,김호중,spillover,30,13
1077,김호중,spillover,31,20
1078,김호중,spillover,32,32
1079,김호중,spillover,33,9
1080,김호중,spillover,34,27
1081,김호중,spillover,35,14
1082,김호중,spillover,36,18
1083,김호중,spillover,37,16
1084,김호중,spillover,38,8
1085,김호중,spillover,39,21
1086,김호중,spillover,40,28
1087,김호중,spillover,41,24
1088,김호중,spillover,42,40
1089,김호중,spillover,43,10
1090,김호중,spillover,44,7
1091,김호중,spillover,45,18
1092,김호중,spillover,46,34
1093,김호중,spillover,47,19
1094,김호중,spillover,48,16
1095,김호중,spillover,49,17
1096,김호중,spillover,50,15
1097,김호중,spillover,51,16
1098,이찬원,loyalty,0,13
1099,이찬원,loyalty,1,12
1100,이찬원,loyalty,2,17
1101,이찬원,loyalty,3,15
1102,이찬원,loyalty,4,10
1103,이찬원,loyalty,5,15
1104,이찬원,loyalty,6,12
1105,이찬원,loyalty,7,9
1106,이찬원,loyalty,8,7
1107,이찬원,loyalty,9,12
1108,이찬원,loyalty,10,13
1109,이찬원,loyalty,11,6
1110,이찬원,loyalty,12,7
1111,이찬원,loyalty,13,13
1112,이찬원,loyalty,14,7
1113,이찬원,loyalty,15,12
1114,이찬원,loyalty,16,16
1115,이찬원,loyalty,17,10
1116,이찬원,loyalty,18,9
1117,이찬원,loyalty,19,35
1118,이찬원,loyalty,20,23
1119,이찬원,loyalty,21,25
1120,이찬원,loyalty,22,15
1121,이찬원,loyalty,23,13
1122,이찬원,loyalty,24,9
1123,이찬원,loyalty,25,12
1124,이찬원,loyalty,26,10
1125,이찬원,loyalty,27,18
1126,이찬원,loyalty,28,8
1127,이찬원,loyalty,29,8
1128,이찬원,loyalty,30,11
1129,이찬원,loyalty,31,8
1130,이찬원,loyalty,32,30
1131,이찬원,loyalty,33,28
1132,이찬원,loyalty,34,20
1133,이찬원,loyalty,35,23
1134,이찬원,loyalty,36,20
1135,이찬원,spillover,0,12
1136,이찬원,spillover,1,8
1137,이찬원,spillover,2,10
1138,이찬원,spillover,3,19
1139,이찬원,spillover,4,13
1140,이찬원,spillover,5,13
1141,이찬원,spillover,6,13
1142,이찬원,spillover,7,6
1143,이찬원,spillover,8,13
1144,이찬원,spillover,9,9
1145,이찬원,spillover,10,7
1146,이찬원,spillover,11,10
1147,이찬원,spillover,12,12
1148,이찬원,spillover,13,16
1149,이찬원,spillover,14,7
1150,이찬원,spillover,15,10
1151,이찬원,spillover,16,9
1152,이찬원,spillover,17,10
1153,이찬원,spillover,18,43
1154,이찬원,spillover,19,21
1155,이찬원,spillover,20,32
1156,이찬원,spillover,21,21
1157,이찬원,spillover,22,16
1158,이찬원,spillover,23,18
1159,이찬원,spillover,24,16
1160,이찬원,spillover,25,12
1161,이찬원,spillover,26,54
1162,이찬원,spillover,27,23
1163,이찬원,spillover,28,39
1164,이찬원,spillover,29,12
1165,이찬원,spillover,30,9
1166,이찬원,spillover,31,10
1167,이찬원,spillover,32,13
1168,이찬원,spillover,33,5
1169,이찬원,spillover,34,24
1170,이찬원,spillover,35,15
1171,이찬원,spillover,36,14
1172,이찬원,spillover,37,23
1173,이찬원,spillover,38,26
1174,이찬원,spillover,39,12
1175,이찬원,spillover,40,12
1176,이찬원,spillover,41,20
1177,이찬원,spillover,42,24
1178,이찬원,spillover,43,24
1179,이찬원,spillover,44,14
1180,이찬원,spillover,45,19
1181,이찬원,spillover,46,23
1182,이찬원,spillover,47,12
1183,이찬원,spillover,48,11
1184,이찬원,spillover,49,15
1185,이찬원,spillover,50,19
1186,이찬원,spillover,51,15
1187,이찬원,spillover,52,22
1188,이찬원,spillover,53,17
1189,이찬원,spillover,54,25
1190,이찬원,spillover,55,30
1191,이찬원,spillover,56,14
1192,이찬원,spillover,57,10
1193,이찬원,spillover,58,11
1194,이찬원,spillover,59,16
1195,이찬원,spillover,60,14
1196,이찬원,spillover,61,17
1197,이찬원,spillover,62,18
1198,이찬원,spillover,63,28
1199,이찬원,spillover,64,19
1200,이찬원,spillover,65,17
1201,이찬원,spillover,66,19
1202,이찬원,spillover,67,18
1203,이찬원,spillover,68,21
1204,장윤정,loyalty,0,12
1205,장윤정,loyalty,1,14
1206,장윤정,loyalty,2,20
1207,장윤정,loyalty,3,8
1208,장윤정,loyalty,4,18
1209,장윤정,loyalty,5,14
1210,장윤정,loyalty,6,6
1211,장윤정,loyalty,7,8
1212,장윤정,loyalty,8,13
1213,장윤정,loyalty,9,13
1214,장윤정,loyalty,10,18
1215,장윤정,loyalty,11,16
1216,장윤정,loyalty,12,25
1217,장윤정,loyalty,13,8
1218,장윤정,loyalty,14,9
1219,장윤정,loyalty,15,12
1220,장윤정,loyalty,16,12
1221,장윤정,loyalty,17,8
1222,장윤정,loyalty,18,9
1223,장윤정,loyalty,19,16
1224,장윤정,loyalty,20,25
1225,장윤정,loyalty,21,18
1226,장윤정,loyalty,22,22
1227,장윤정,loyalty,23,25
1228,장윤정,loyalty,24,20
1229,장윤정,loyalty,25,27
1230,장윤정,loyalty,26,12
1231,장윤정,spillover,0,8
1232,장윤정,spillover,1,12
1233,장윤정,spillover,2,10
1234,장윤정,spillover,3,20
1235,장윤정,spillover,4,13
1236,장윤정,spillover,5,22
1237,장윤정,spillover,6,12
1238,장윤정,spillover,7,8
1239,장윤정,spillover,8,6
1240,장윤정,spillover,9,6
1241,장윤정,spillover,10,14
1242,장윤정,spillover,11,3
1243,장윤정,spillover,12,9
1244,장윤정,spillover,13,16
1245,장윤정,spillover,14,21
1246,장윤정,spillover,15,20
1247,장윤정,spillover,16,23
1248,장윤정,spillover,17,33
1249,장윤정,spillover,18,29
1250,장윤정,spillover,19,12
1251,장윤정,spillover,20,9
1252,장윤정,spillover,21,8
1253,장윤정,spillover,22,4
1254,장윤정,spillover,23,21
1255,장윤정,spillover,24,37
1256,장윤정,spillover,25,16
1257,장윤정,spillover,26,13
1258,장윤정,spillover,27,12
1259,장윤정,spillover,28,11
1260,장윤정,spillover,29,17
1261,장윤정,spillover,30,10
1262,장윤정,spillover,31,10
1263,장윤정,spillover,32,14
1264,장윤정,spillover,33,10
1265,장윤정,spillover,34,16
1266,장윤정,spillover,35,15
1267,장윤정,spillover,36,14
1268,장윤정,spillover,37,18
1269,장윤정,spillover,38,13
1270,장윤정,spillover,39,17
1271,장윤정,spillover,40,8
1272,장윤정,spillover,41,21
1273,장윤정,spillover,42,9
1274,장윤정,spillover,43,18
1275,장윤정,spillover,44,19
1276,장윤정,spillover,45,10
1277,장윤정,spillover,46,19
1278,장윤정,spillover,47,20
1279,장윤정,spillover,48,16
1280,장윤정,spillover,49,27
1281,장윤정,spillover,50,20
1282,장윤정,spillover,51,19
1283,장윤정,spillover,52,25
1284,장윤정,spillover,53,16
1285,장윤정,spillover,54,14
1286,장윤정,spillover,55,17
1287,장윤정,spillover,56,22
1288,장윤정,spillover,57,7
1289,장윤정,spillover,58,21
1290,장윤정,spillover,59,20
1291,장윤정,spillover,60,20
1292,장윤정,spillover,61,17
1293,장윤정,spillover,62,20
1294,장윤정,spillover,63,23
1295,장윤정,spillover,64,17
1296,정동원,loyalty,0,12
1297,정동원,loyalty,1,20
1298,정동원,loyalty,2,12
1299,정동원,loyalty,3,13
1300,정동원,loyalty,4,12
1301,정동원,loyalty,5,12
1302,정동원,loyalty,6,11
1303,정동원,loyalty,7,5
1304,정동원,loyalty,8,12
1305,정동원,loyalty,9,9
1306,정동원,loyalty,10,10
1307,정동원,loyalty,11,9
1308,정동원,loyalty,12,7
1309,정동원,loyalty,13,11
1310,정동원,loyalty,14,12
1311,정동원,loyalty,15,13
1312,정동원,loyalty,16,21
1313,정동원,loyalty,17,9
1314,정동원,loyalty,18,9
1315,정동원,loyalty,19,10
1316,정동원,loyalty,20,8
1317,정동원,loyalty,21,7
1318,정동원,loyalty,22,12
1319,정동원,loyalty,23,9
1320,정동원,loyalty,24,10
1321,정동원,loyalty,25,9
1322,정동원,loyalty,26,21
1323,정동원,loyalty,27,11
1324,정동원,loyalty,28,11
1325,정동원,loyalty,29,14
1326,정동원,loyalty,30,10
1327,정동원,loyalty,31,9
1328,정동원,loyalty,32,6
1329,정동원,loyalty,33,15
1330,정동원,loyalty,34,14
1331,정동원,loyalty,35,9
1332,정동원,loyalty,36,8
1333,정동원,loyalty,37,13
1334,정동원,loyalty,38,28
1335,정동원,loyalty,39,20
1336,정동원,loyalty,40,19
1337,정동원,loyalty,41,20
1338,정동원,loyalty,42,21
1339,정동원,loyalty,43,19
1340,정동원,loyalty,44,21
1341,정동원,loyalty,45,28
1342,정동원,loyalty,46,23
1343,정동원,loyalty,47,26
1344,정동원,spillover,0,8
1345,정동원,spillover,1,12
1346,정동원,spillover,2,9
1347,정동원,spillover,3,12
1348,정동원,spillover,4,15
1349,정동원,spillover,5,16
1350,정동원,spillover,6,15
1351,정동원,spillover,7,7
1352,정동원,spillover,8,8
1353,정동원,spillover,9,9
1354,정동원,spillover,10,10
1355,정동원,spillover,11,8
1356,정동원,spillover,12,8
1357,정동원,spillover,13,8
1358,정동원,spillover,14,10
1359,정동원,spillover,15,18
1360,정동원,spillover,16,8
1361,정동원,spillover,17,21
1362,정동원,spillover,18,35
1363,정동원,spillover,19,23
1364,정동원,spillover,20,18
1365,정동원,spillover,21,7
1366,정동원,spillover,22,9
1367,정동원,spillover,23,9
1368,정동원,spillover,24,6
1369,정동원,spillover,25,30
1370,정동원,spillover,26,9
1371,정동원,spillover,27,12
1372,정동원,spillover,28,11
1373,정동원,spillover,29,14
1374,정동원,spillover,30,10
1375,정동원,spillover,31,9
1376,정동원,spillover,32,7
1377,정동원,spillover,33,12
1378,정동원,spillover,34,34
1379,정동원,spillover,35,12
1380,정동원,spillover,36,12
1381,정동원,spillover,37,14
1382,정동원,spillover,38,25
1383,정동원,spillover,39,12
1384,정동원,spillover,40,13
1385,정동원,spillover,41,10
1386,정동원,spillover,42,15
1387,정동원,spillover,43,10
1388,정동원,spillover,44,18
1389,정동원,spillover,45,20
1390,정동원,spillover,46,22
1391,정동원,spillover,47,24
1392,정동원,spillover,48,31
1393,정동원,spillover,49,12
1394,정동원,spillover,50,26
1395,정동원,spillover,51,28
1396,정동원,spillover,52,12
1397,정동원,spillover,53,28
1398,정동원,spillover,54,25
1399,정동원,spillover,55,13
1400,정동원,spillover,56,20
1401,정동원,spillover,57,20
1402,정동원,spillover,58,19
1403,김연자,loyalty,0,18
1404,김연자,loyalty,1,18
1405,김연자,loyalty,2,14
1406,김연자,loyalty,3,16
1407,김연자,loyalty,4,10
1408,김연자,loyalty,5,19
1409,김연자,loyalty,6,9
1410,김연자,loyalty,7,9
